stop_I;lat;lon;name
7417;41.891477;12.584066;TARGETTI
7418;41.890916;12.587017;FALCK/STADERINI
7419;41.872969;12.600691;USIGNOLO
7420;41.91153;12.571813;TOGLIATTI/D'ONOFRIO
7421;41.911444;12.571522;TOGLIATTI/D'ONOFRIO
7422;41.913158;12.570672;TOGLIATTI/BARDANZELLU
7423;41.913551;12.570734;TOGLIATTI/BARDANZELLU
7424;41.84976;12.402307;PONTE PISANO/GUINIGI
7425;41.850343;12.4021;PONTE PISANO/GUINIGI
7426;41.896569;12.574157;TOGLIATTI/PRENESTINA
7427;41.928034;12.629029;SALONE/PIGLIO
7432;41.886693;12.509894;PORTA S. GIOVANNI/CARLO FELICE
7433;42.065647;12.450678;BORGO PINETO
7434;41.908706;12.506012;POLICLINICO/CASTRO PRETORIO
7435;41.914666;12.493802;PINCIANA/ALLEGRI
7436;41.91293;12.610554;VERTUNNI
7437;41.811508;12.447125;ORSA MINORE/C. TROIANI
7438;41.812002;12.449719;TROIANI/COSTELLAZIONI
7439;41.811799;12.446999;ORSA MINORE/ASTRI
7440;41.813557;12.449725;ASTRI/SOLE
7441;41.915417;12.538906;QUINTILIANI (MB)
7442;41.93508;12.550737;TILLI
7443;41.908098;12.605315;PETITI
7444;41.908224;12.605084;PETITI
7445;42.040738;12.46727;VALLE MURICANA/CAPRALBA
7446;41.864749;12.567833;TOGLIATTI/ARTIOLI
7447;41.868784;12.567804;TOGLIATTI/ROMANISTI
7448;41.864945;12.568097;TOGLIATTI/ARTIOLI
7449;41.870439;12.568406;TOGLIATTI/ROMANISTI
7451;41.874336;12.569856;PARCO DI CENTOCELLE (MC)
7452;41.874645;12.570381;PARCO DI CENTOCELLE (MC)
7453;41.858198;12.449922;IRLANDESI/PORTUENSE
7454;41.856615;12.450664;IRLANDESI/SOLIDATI TIBURZI
7455;41.776003;12.338073;DRAGONE/GASBARRA
7456;41.936792;12.622463;SALONE/COSSINIA
7457;41.849815;12.448102;LENIN
7458;41.84975;12.448134;LENIN
7459;41.849706;12.448158;LENIN
7460;41.829382;12.497256;GROTTE D'ARCACCIO/SCUOLE
7461;41.893534;12.481797;ARA COELI/P.ZA VENEZIA
7462;41.926281;12.405742;TORRESINA/PODERE FIUME
7463;41.92662;12.4055;TORRESINA/PODERE FIUME
7464;41.876261;12.571203;TOGLIATTI/TULIPANI
7465;41.876445;12.571648;TOGLIATTI/TULIPANI
7466;41.948569;12.562041;PIRANDELLO
7467;41.879139;12.572768;TOGLIATTI/GIUNCHI
7468;41.852433;12.417477;RINUCCINI
7469;41.887629;12.537752;S. LUCA EVANGELISTA
7470;41.88735;12.542254;MALATESTA (MC)
7471;41.911649;12.687456;MASSA S. GIULIANO/SCERNI
7472;41.913324;12.686368;MASSA S. GIULIANO/ROCCAMORICE
7473;41.907462;12.69062;MASSA S. GIULIANO/PIANELLA
7474;41.789669;12.327738;DRAGONE/SESTO SAN GIOVANNI
7475;41.792583;12.329941;BUSCATE/ALZANO BUSCATE
7476;41.792154;12.32751;SARNICO/BAREGGIO
7477;41.789098;12.327992;DRAGONE/ROCCAFRANCA
7478;41.888732;12.573598;TOGLIATTI/ACACIE
7479;41.889038;12.574031;TOGLIATTI/CILIEGIE
7480;41.883038;12.573108;TOGLIATTI/NELUMBI
7481;41.883542;12.573421;TOGLIATTI/PERGOLATO
7482;41.881355;12.573026;TOGLIATTI/PLATANI
7483;41.881414;12.573301;TOGLIATTI/MELI
7484;41.877531;12.578774;ALESSANDRINO
7485;41.883025;12.563139;TOR DE' SCHIAVI/ROBINIE
7486;41.880892;12.563637;TOR DE' SCHIAVI/PLATANI
7487;41.844003;12.651249;GUIDO CARLI
7488;41.856725;12.627135;HEIDELBERG/TOR VERGATA
7489;41.880916;12.565294;GIUNCHIGLIE
7490;41.897286;12.545631;STAZIONE PRENESTINA
7491;41.880857;12.569819;PLATANI/AZALEE
7492;41.886037;12.566901;GERANI/RODODENDRI
7493;41.893725;12.674512;MAZZOLARI/LUTHULI
7494;41.895366;12.673153;MAZZOLARI/USAI
7495;41.898367;12.67072;MAZZOLARI/ROMERO
7496;41.895142;12.673161;MAZZOLARI/USAI
7497;41.893559;12.674451;MAZZOLARI/LUTHULI
7498;41.859356;12.457137;PURICELLI
7499;41.90126;12.567395;GROTTA DI GREGNA/COLLATINA
7500;41.902955;12.566814;GROTTA DI GREGNA/FLAUTO
7501;41.78105;12.352157;VILLAGGIO S. FRANCESCO
7502;41.90928;12.521713;LEGA LOMBARDA/PROVINCIE
7503;41.936537;12.42916;TRIONFALE/PINETA SACCHETTI
7504;41.935479;12.43155;TRIONFALE/UNIVERSITA' CATTOLICA SACRO CUORE
7505;41.935556;12.431821;TRIONFALE/SCOLOPI
7506;41.982949;12.407607;TRIONFALE/PICCININI
7507;41.910552;12.600491;RUSTICA/NAIDE
7508;41.971221;12.507736;RADICOFANI
7509;41.947202;12.467808;VIGNA STELLUTI/JACINI
7511;41.930378;12.401369;BARBATO/ORLANDO
7512;41.977577;12.423254;CASSIA/BARBARANO ROMANO
7513;41.979166;12.421222;CASSIA/MONTE PELOSO
7514;41.765391;12.475501;D'ARPE/PERRONE
7515;41.77144;12.467614;POLICLINICO CAMPUS BIOMEDICO (H)
7516;41.765247;12.475692;D'ARPE/PERRONE
7517;41.829767;12.467568;AMERICA/TOLSTOI
7518;41.822015;12.459169;OCEANO PACIFICO/AVIGNONE
7519;41.826719;12.454583;OCEANO PACIFICO/EGEO
7520;41.821911;12.459027;OCEANO PACIFICO/AVIGNONE
7521;41.820221;12.349877;PORTUENSE/USINI
7522;41.751207;12.374708;WOLF FERRARI/CILEA
7523;41.7512;12.374965;WOLF FERRARI/CILEA
7524;41.917025;12.606547;DAMETA/NAIDE
7525;41.909918;12.519281;CATANIA/CREMONA
7526;41.910676;12.516448;CATANIA/LECCE
7527;41.910563;12.516598;CATANIA/FORLI'
7528;41.909923;12.519004;CATANIA/PAVIA
7529;41.854316;12.571199;TOGLIATTI/TUSCOLANA
7530;41.857711;12.570934;TOGLIATTI/STATILIO OTTATO
7531;41.861448;12.569381;TOGLIATTI/MAZZOCCOLO
7532;41.857328;12.57085;TOGLIATTI/STATILIO OTTATO
7533;41.861773;12.569539;TOGLIATTI/MAZZOCCOLO
7534;41.800934;12.498451;TOR PAGNOTTA/ARCHETTA
7535;41.800979;12.497881;TOR PAGNOTTA/ARCHETTA
7536;41.797568;12.514304;CASALI ROMAGNOLI/EBRI
7537;41.925476;12.426227;PINETA SACCHETTI/MONTIGLIO
7538;41.933731;12.426563;PINETA SACCHETTI/ACQUA PAOLA
7539;41.859925;12.570031;TOGLIATTI/SALVIOLI
7540;41.86008;12.570132;TOGLIATTI/SALVIOLI
7541;41.910672;12.513498;BARI/SALERNO
7542;41.909877;12.510639;MORGAGNI/REGINA MARGHERITA
7543;41.910801;12.514449;BARI/COMO
7544;41.909714;12.510443;MORGAGNI/REGINA MARGHERITA
7545;41.916432;12.423514;PINETA SACCHETTI/FORTE BRASCHI
7546;41.936076;12.427953;PINETA SACCHETTI/PESTALOZZI
7547;41.908837;12.50755;POLICLINICO/MORGAGNI
7549;41.90592;12.411924;BATTISTINI/SORIA
7550;41.915029;12.382841;BOCCEA/CASAL DEL MARMO
7551;41.91392;12.38791;BOCCEA/QUARTACCIO
7552;41.78081;12.350119;DRAGONCELLO/FOGOLLA
7553;41.780524;12.349694;DRAGONCELLO/PERELLI
7554;41.892252;12.534548;PRENESTINA/GIUSSANO
7555;41.892325;12.534265;PRENESTINA/GIUSSANO
7556;41.859319;12.486538;S. NEMESIO/VILLA LUCINA
7557;41.94348;12.599632;ERETUM
7558;41.954485;12.3445;CHERASCO/185
7559;41.954535;12.344944;CHERASCO/185
7560;41.956398;12.354286;RIVOLI/GAVI
7561;41.952153;12.354187;VINADIO/RIVOLI
7562;41.951209;12.351518;VINADIO/LAGHI DELLE COLLINE
7563;41.951932;12.354281;VINADIO/RIVOLI
7564;41.829159;12.393684;COLONNELLO MASALA
7565;41.83056;12.396378;GENERALE MECOZZI
7566;41.830709;12.396675;GENERALE MECOZZI
7567;41.828391;12.393195;COLONNELLO MASALA/TOYODA
7568;41.953112;12.551212;FRACCHIA/BACCHELLI
7569;42.01243;12.366294;BRACCIANENSE/TIERI
7570;42.014437;12.367924;TIERI
7571;42.017159;12.369834;TIERI/PLONER
7572;42.019889;12.372309;TIERI/D'ERRICO
7573;42.019681;12.376483;TIERI/CAMASIO
7574;42.019855;12.375978;TIERI/CAMASIO
7575;42.019967;12.372027;TIERI/D'ERRICO
7576;42.017299;12.369767;TIERI/PLONER
7577;42.014393;12.367714;TIERI
7578;42.012162;12.366343;BRACCIANENSE/TIERI
7579;41.832557;12.578029;LUCREZIA ROMANA/CEZANNE
7580;41.831405;12.576922;CEZANNE
7582;41.865801;12.460892;BELLUZZO/PORTUENSE
7583;41.868772;12.357481;ASCARELLI/MOSCA
7584;41.868589;12.357262;ASCARELLI/MOSCA
7585;41.876048;12.471278;PONTE TESTACCIO
7586;41.887418;12.407547;VILLA TROILI/CAMPING ROMA
7587;41.790458;12.389104;GELLI
7588;41.790451;12.388182;GELLI
7589;41.865477;12.708095;PANTANO (MC)
7590;41.86858;12.353956;ASCARELLI/RICCOBONO
7591;41.995169;12.442223;GIUSTINIANA/VEIENTANA
7592;41.994886;12.442562;GIUSTINIANA/VEIENTANA
7593;41.928393;12.468642;MAXXI
7594;41.928539;12.468688;MAXXI
7596;41.965511;12.408301;IPOGEO DEGLI OTTAVI/TRIONFALE
7597;41.89785;12.574472;TOGLIATTI/SCUOLA
7598;41.786363;12.391233;STOPPA/TROISI
7599;41.789142;12.390635;STOPPA/CAROTENUTO
7600;41.789021;12.390477;STOPPA/CAROTENUTO
7601;41.786194;12.391071;STOPPA/TROISI
7602;41.982764;12.413865;CASSIA/GIUSTINIANA
7603;41.953583;12.385793;LEZZENO/CIVICO 126
7604;41.95392;12.385997;LEZZENO/CIVICO 126
7605;41.842417;12.587164;ANAGNINA (MA)
7606;41.900771;12.557456;SERENISSIMA/FL2
7607;41.937106;12.510516;CATALANI/VESSELLA
7608;41.92333;12.510396;PIEDILUCO
7609;41.894338;12.481163;ARA COELI/PIAZZA VENEZIA
7610;41.968015;12.408713;STAZ.NE IPOGEO DEGLI OTTAVI
7611;41.978471;12.466522;GROTTAROSSA/QUARTO ANNUNZIATA
7612;41.977768;12.46653;GROTTAROSSA/QUARTO ANNUNZIATA
7613;41.91583;12.474287;MINISTERO MARINA
7614;41.92081;12.472245;FLAMINIA/BELLE ARTI
7615;41.924481;12.471554;ANKARA/TIZIANO
7616;41.928655;12.469819;APOLLODORO
7617;41.932452;12.468288;TIZIANO/XVII OLIMPIADE
7618;41.9328;12.466783;PINTURICCHIO
7619;41.930513;12.464628;MANCINI
7620;41.929889;12.468292;CARRACCI
7621;41.92886;12.468789;FLAMINIA/RENI
7622;41.923784;12.470864;FLAMINIA/FRACASSINI
7623;41.920333;12.472244;FLAMINIA/BELLE ARTI
7624;41.915444;12.474265;MINISTERO MARINA
7625;41.877355;12.440352;CASALETTO
7626;41.877106;12.442217;GIANICOLENSE/COLLI PORTUENSI
7627;41.874495;12.446714;S. GIOVANNI DI DIO
7628;41.871349;12.449882;GIANICOLENSE/RAVIZZA
7629;41.870456;12.455344;GIANICOLENSE/SAN CAMILLO (H)
7630;41.872161;12.460261;GIANICOLENSE/PONTE BIANCO
7631;41.873449;12.465748;STAZ.NE TRASTEVERE
7632;41.876677;12.465778;TRASTEVERE/PASCARELLA
7633;41.880702;12.467265;IPPOLITO NIEVO
7634;41.883128;12.469188;TRASTEVERE/BERNARD. DA FELTRE
7635;41.884961;12.470762;TRASTEVERE/MIN. P. ISTRUZIONE
7636;41.887591;12.472988;TRASTEVERE/MASTAI
7637;41.890154;12.474408;BELLI
7638;41.892511;12.474864;ARENULA/MIN. G. GIUSTIZIA
7639;41.892197;12.474523;ARENULA/MIN. GIUSTIZIA
7640;41.889975;12.47417;BELLI
7641;41.886857;12.472203;TRASTEVERE/MASTAI
7642;41.88473;12.470346;TRASTEVERE/MIN. P.ISTRUZIONE
7643;41.883111;12.468999;TRASTEVERE/BERNARD. DA FELTRE
7644;41.880411;12.466927;IPPOLITO NIEVO
7645;41.876917;12.465649;TRASTEVERE/PASCARELLA
7646;41.873237;12.465054;STAZ.NE TRASTEVERE
7647;41.871967;12.459819;GIANICOLENSE/PONTE BIANCO
7648;41.870541;12.454899;GIANICOLENSE/SAN CAMILLO (H)
7649;41.871698;12.449981;GIANICOLENSE/RAVIZZA
7650;41.874845;12.446471;S. GIOVANNI DI DIO
7651;41.87726;12.44191;GIANICOLENSE/COLLI PORTUENSI
7652;41.877449;12.440726;CASALETTO
7653;41.8652;12.484495;PULLINO/LUIGGI
7654;41.885202;12.56287;TOR DE' SCHIAVI/GERANI
7655;41.885278;12.562723;TOR DE' SCHIAVI/GERANI
7658;41.874135;12.48026;OSTIENSE/CONCIATORI
7659;41.967295;12.533735;BASEGGIO
7660;41.967005;12.533982;BASEGGIO
7661;41.9669;12.533756;BASEGGIO
7664;41.903394;12.573756;TOGLIATTI/STAZIONE (FL2)
7665;41.903561;12.574507;TOGLIATTI/STAZIONE (FL2)
7666;41.937803;12.469698;RIANO
7667;41.959022;12.545037;ANTAMORO G./CASTELLANI
7668;41.957628;12.549733;NICCODEMI/SIMONGINI
7669;41.955208;12.548732;NICCODEMI/GUERRINI
7670;41.953119;12.550847;FRACCHIA/BACCHELLI
7671;41.95997;12.548438;SIMONGINI
7672;41.955667;12.549018;NICCODEMI/BACCHELLI
7673;41.957055;12.549656;NICCODEMI/BACCINI
7674;41.960597;12.547764;SIMONGINI/BUFALOTTA
7675;41.899123;12.462577;P.ZA DELLA ROVERE
7676;41.873656;12.56928;TOGLIATTI/CASILINA
7677;41.879055;12.698872;BOTTIDDA/LURAS
7678;41.876244;12.521099;ALBERONE
7679;41.931944;12.627944;OLIVETTI
7680;41.931702;12.631253;PERONI
7681;41.934385;12.634878;PERONI/GABRIELLI
7682;41.936219;12.638554;PERONI/BUZZARI
7683;41.936217;12.633556;PERONI/DESIO
7684;41.933501;12.630453;PERONI/IPPOLITO
7685;41.931917;12.627019;OLIVETTI
7686;41.900658;12.500118;TERMINI (MA-MB-FS)
7687;41.998548;12.43419;GIUSTINIANA/TRAMBUSTI
7688;41.999402;12.431514;GIUSTINIANA/BARDUZZI
7689;41.99912;12.43166;GIUSTINIANA/BARDUZZI
7690;41.998349;12.434422;GIUSTINIANA/TRAMBUSTI
7691;41.787275;12.475357;CHIARINI/KEATON
7692;41.766582;12.470452;ALESSANDRINI/DEL PORTILLO
7693;41.766251;12.471628;ALESSANDRINI
7694;41.765825;12.473107;ALESSANDRINI/DINA
7695;41.765824;12.473621;ALESSANDRINI/DINA
7696;41.766711;12.47069;ALESSANDRINI/DEL PORTILLO
7697;41.901441;12.500479;TERMINI (MA-MB-FS)
7698;41.901507;12.500371;TERMINI (MA-MB-FS)
7699;41.903118;12.500495;TERMINI (MA-MB-FS)
7700;41.86828;12.616812;TORRENOVA/FUMAGALLI
7701;41.91366;12.474313;GIANTURCO
7702;41.865876;12.487255;PERSICO
7703;41.803326;12.46715;CALVINO
7704;41.801256;12.472672;MORAVIA
7705;41.801697;12.46936;MORAVIA/VALERI
7706;41.803153;12.467463;CALVINO
7707;41.850514;12.590905;CIAMARRA/RUFFO
7708;41.85908;12.630578;POLICLINICO/TOR VERGATA (H)
7709;41.85908;12.630395;POLICLINICO/TOR VERGATA (H)
7710;41.842271;12.587475;ANAGNINA (MA)
7711;41.842222;12.587547;ANAGNINA (MA)
7712;41.898276;12.439399;AURELIA/S. CARLO (H)
7713;41.842361;12.5873;ANAGNINA (MA)
7714;41.80007;12.43377;GUGLIELMI
7715;41.79944;12.432847;GUGLIELMI/PRINI
7716;41.798742;12.430827;GUGLIELMI/CAVACEPPI
7717;41.796937;12.431092;CAVACEPPI
7718;41.799458;12.43347;GUGLIELMI/PRINI
7719;41.800302;12.434694;GUGLIELMI
7720;41.901572;12.386761;BONDI/CIV. 150B
7721;41.914395;12.473762;GIANTURCO
7722;41.725031;12.518887;FONTEGRECA
7723;41.724248;12.520765;BISACCIA/CAPODRISE
7724;41.901664;12.500124;TERMINI (MA-MB-FS)
7728;41.97681;12.491102;QUARTO PEPERINO/FILACCIANO
7729;41.980389;12.486138;QUARTO PEPERINO/JONAS EDWARD SALK
7730;41.980309;12.485697;QUARTO PEPERINO/JONAS EDWARD SALK
7731;41.976877;12.491927;QUARTO PEPERINO/FILACCIANO
7732;41.919192;12.434591;EUGENIO FRATE
7735;41.86798;12.468006;MARCONI/P.ZA DELLA RADIO
7736;41.86856;12.468302;MARCONI/P.ZA DELLA RADIO
7737;41.896876;12.386065;PANE A.
7738;41.936317;12.383434;CASAL DEL MARMO/USSEGLIO
7739;41.935741;12.383074;CASAL DEL MARMO/USSEGLIO
7740;41.932428;12.383148;AROLA
7741;41.93074;12.395333;ROSI
7743;41.844676;12.586947;GIUDICE/VIOLA
7744;41.845207;12.586802;GIUDICE/VIOLA
7745;41.973174;12.460368;GROTTAROSSA/CRESCENZA
7746;41.934626;12.458634;BOSELLI
7747;41.873261;12.363739;CASALE LUMBROSO/SOLARI
7748;41.798859;12.445729;CORTESE/MALLOZZI
7749;41.777347;12.541853;SANTUARIO DIVINO AMORE
7750;41.776011;12.545068;ARDEATINA/DIVINO AMORE
7751;41.791226;12.535805;ARDEATINA/POGGI
7752;41.788447;12.53701;ARDEATINA/S. FELICOLA
7753;41.786;12.537347;ARDEATINA/TERENZI
7754;41.78608;12.537503;ARDEATINA/TERENZI
7755;41.788645;12.537029;ARDEATINA/S. FELICOLA
7756;41.791581;12.535764;ARDEATINA/POGGI
7761;41.730825;12.565222;ARDEATINA/S. FUMIA
7762;41.736265;12.562701;ARDEATINA/SPREGAMORE
7763;41.742733;12.561931;ARDEATINA/FOSSO FALCOGNANA
7764;41.742241;12.561859;ARDEATINA/FOSSO FALCOGNANA
7768;41.911834;12.475731;P.LE FLAMINIO (MA)
7769;41.911856;12.475256;P.LE FLAMINIO (MA)
7770;41.91215;12.475683;FLAMINIO
7771;41.879348;12.496189;PORTA S. SEBASTIANO/NUMA POMPILIO
7772;41.949874;12.37554;SAN BASILIDE
7773;41.911442;12.383445;MAGLIANELLA/CIVICO 295
7774;41.911389;12.383659;MAGLIANELLA/CIVICO 295
7775;41.949922;12.377638;S. MARTIRI SELVA CANDIDA/RISERVA GRANDE
7776;41.909681;12.530301;STAZ.NE TIBURTINA (MB)
7777;41.957772;12.456872;ORIOLO ROMANO/CASSIA
7778;41.808944;12.333619;EIFFEL/FIERA DI ROMA
7779;41.807326;12.335473;EIFFEL/COMMERCITY
7780;41.809082;12.334194;EIFFEL
7781;41.794242;12.462882;CHIARINI/LENNON
7782;41.793846;12.462243;LENNON/CHIARINI
7783;41.754175;12.37123;FRANCHETTI/WOLF FERRARI
7784;41.75419;12.37095;FRANCHETTI/WOLF FERRARI
7785;42.00479;12.499997;TIBERINA/DAVANZO
7786;42.00743;12.501528;TIBERINA/TARANO
7787;42.010216;12.50218;TIBERINA/CIV 150
7788;42.029273;12.50616;TIBERINA/TOFFIA
7789;42.00998;12.501986;TIBERINA/CIV 150
7790;42.007186;12.501183;TIBERINA/TARANO
7791;42.004625;12.499755;TIBERINA/DAVANZO
7792;41.925257;12.479494;ARCHIMEDE/MARTELLI
7793;41.816929;12.461941;COLOMBO/PACIFICO
7794;41.816428;12.462197;COLOMBO/PACIFICO
7795;41.899028;12.670609;MAZZOLARI/ROMERO
7796;41.901805;12.672122;CORTI/GORGA
7797;41.903881;12.672743;CORTI/OLIBONI
7798;41.906826;12.669212;TONINO BELLO
7799;41.903479;12.672882;CORTI/OLIBONI
7800;41.902201;12.672705;CORTI/GORGA
7801;41.892024;12.608203;DELL'OMO/PICCOLA LOURDES
7802;41.890469;12.609127;DELL'OMO/CANTONI
7803;41.889429;12.607615;CISTERNOLA/CANTONI
7804;41.887288;12.608097;CISTERNOLA/BINDA
7805;41.884952;12.610074;FOSSO DI TOR TRE TESTE
7806;41.887044;12.611596;VARIOLA
7807;41.889426;12.61009;DELL'OMO/CASALE
7808;41.8927;12.606429;MURACCIO DI RISCHIARO
7809;41.927735;12.388683;AZZANO D'ASTI
7810;41.928105;12.387838;GRONDONA
7811;41.868992;12.377889;PESCACCIO/CIV 89
7812;41.868784;12.377167;PESCACCIO/CIV 89
7813;41.950073;12.549054;CAPUANA/FUCINI
7814;41.954678;12.544918;BUFALOTTA/BRACCO
7815;41.955441;12.545212;BUFALOTTA/BRACCO
7816;41.943654;12.383229;LUZZANA
7817;41.893654;12.403657;VAL CANNUTA/AGO
7818;41.892526;12.401528;AGO/VAL CANNUTA
7819;41.893765;12.403822;VAL CANNUTA/AGO
7820;41.784499;12.472046;VALLERANO/MILLOS
7821;41.930258;12.426699;PINETA SACCHETTI/GEMELLI (H)
7822;41.922699;12.421801;BATTISTINI/SUOR CELESTINA DONATI
7823;41.902095;12.481369;S. CLAUDIO
7824;41.920859;12.522757;LANCIANI/BOLDETTI
7825;41.891608;12.66727;PONTE DI NONA/PRENESTINA
7826;41.9031;12.660564;CHIODELLI/PONTE DI NONA
7827;41.85356;12.499126;ODESCALCHI/AGRESTI
7828;41.85688;12.500759;ODESCALCHI/TIZIANA
7829;41.907019;12.264592;POMPEATI LUCHINI/ARRONE
7830;41.906933;12.534709;PORTONACCIO/TIBURTINA
7831;41.955574;12.383806;CASOREZZO/GORGONZOLA
7832;41.842388;12.58723;ANAGNINA (MA)
7833;41.83412;12.581886;BROGLIO/CAPIZZANO
7834;41.832573;12.578919;BROGLIO/CONTI
7835;41.830985;12.579461;LUCREZIA ROMANA/DALI'
7836;41.830576;12.580575;BURRI/LUCREZIA ROMANA
7837;41.831627;12.582577;BURRI/PEIKOV
7838;41.822121;12.396087;CROCCO/MERCANTI
7839;41.825425;12.398218;CROCCO/OLIVI
7840;41.826956;12.396876;TOYODA
7841;41.825684;12.397951;CROCCO/OLIVI
7842;41.826398;12.39709;TOYODA
7843;41.823691;12.396457;CROCCO
7844;41.822414;12.395893;CROCCO/MERCANTI
7845;41.84618;12.585146;PROCACCINI/VIOLA
7846;41.845975;12.584952;PROCACCINI/VIOLA
7848;41.842308;12.587392;ANAGNINA (MA)
7849;41.795517;12.425195;BERTASI BONELLI
7850;41.794446;12.426161;BONELLI/PRATT
7851;41.795997;12.425329;BONELLI/BERTASI BONELLI
7852;41.797404;12.423552;BONELLI/ALBERTARELLI
7853;41.799043;12.422814;BONELLI/JACOVITTI
7854;41.799678;12.425984;GALLEPPINI/RAVIOLA
7855;41.79909;12.430065;CAVACEPPI/CREPAX
7856;41.796217;12.431546;CAVACEPPI/CINISELLI
7857;41.803059;12.436905;PECHINO
7858;41.807891;12.435938;GRANDE MURAGLIA/MONTE TAI
7859;41.808741;12.437787;GRANDE MURAGLIA/CIV 540
7860;41.83142;12.456578;EGEO/MONTE DEL FINOCCHIO
7861;41.839039;12.464141;VAL FIORITA (MB-RL)
7862;41.830991;12.456155;EGEO/MONTE DEL FINOCCHIO
7863;41.808889;12.437273;GRANDE MURAGLIA/CIV 540
7864;41.808271;12.43599;GRANDE MURAGLIA/MONTE TAI
7865;41.806535;12.435165;PECHINO/MONTE TAI
7866;41.803041;12.436572;PECHINO
7867;41.799377;12.430274;CAVACEPPI/CREPAX
7868;41.799877;12.426004;GALLEPPINI/RAVIOLA
7869;41.799073;12.42245;BONELLI/JACOVITTI
7870;41.797528;12.422965;BONELLI/ALBERTARELLI
7871;41.813003;12.452352;TROIANI/DECIMA
7872;41.809427;12.452699;COMETE/JACHINO
7873;41.842448;12.587111;ANAGNINA (MA)
7874;41.805095;12.601074;KENNEDY/STAZIONE FS CIAMPINO
7875;41.811785;12.603816;VIGNE DI MORENA/SETTE METRI
7876;41.812727;12.604354;SETTE METRI/CASALE AGOSTINELLI
7877;41.81511;12.606888;SETTE METRI/TORRE MORENA
7878;41.817929;12.609789;SETTE METRI/TENUTA DEL CASALOTTO
7879;41.905318;12.467834;CRESCENZIO/ORAZIO
7880;41.911456;12.466432;GIULIO CESARE/LEPANTO (MA)
7881;41.905726;12.470052;P.ZA CAVOUR
7882;41.905536;12.469467;P.ZA CAVOUR
7883;41.938605;12.424134;ACQUEDOTTO DEL PESCHIERA/TRIONFALE
7884;41.789175;12.548101;FIORANELLO/FOSSO DI FIORANELLO
7885;41.78733;12.555352;FIORANELLO/CIVICO 112
7886;41.785447;12.569276;FIORANELLO/TOR DI SASSO
7887;41.796373;12.587111;FIORANELLO/APPIA
7888;41.796343;12.586721;FIORANELLO/APPIA
7889;41.785308;12.569122;FIORANELLO/TOR DI SASSO
7890;41.787541;12.555302;FIORANELLO/CIVICO 112
7891;41.789535;12.547467;FIORANELLO/FOSSO DI FIORANELLO
7892;41.938986;12.527222;CONCA D'ORO (MB1)
7893;41.938546;12.525913;CONCA D'ORO (MB1)
7894;41.938999;12.528042;CONCA D'ORO (MB1)
7895;41.967562;12.536371;BRAGAGLIA/AMENDOLA
7896;41.97058;12.535839;SOLDATI/BRAGAGLIA
7897;41.972479;12.537109;BENE/LIONELLO
7898;41.974064;12.535255;BENE/CELI
7899;41.976934;12.533387;BENE/MAGGIO
7900;41.977253;12.528769;BENE/CALINDRI
7901;41.978597;12.522962;BENE/MONTEGRIMANO
7902;41.979778;12.510953;SASSOFELTRIO/STAZ.NE FIDENE (FL1)
7903;41.978067;12.523108;BENE/MONTEGRIMANO
7904;41.977144;12.529082;BENE/CALINDRI
7905;41.976155;12.533184;BENE/MAGGIO
7906;41.973707;12.535152;BENE/CELI
7907;41.972522;12.536678;BENE/LIONELLO
7908;41.970446;12.535536;SOLDATI/BRAGAGLIA
7909;41.967203;12.536075;BRAGAGLIA/AMENDOLA
7910;41.968902;12.532065;SOLDATI/AMENDOLA
7911;41.969181;12.533551;SOLDATI/AMENDOLA
7912;41.924825;12.509734;PANARO/NEMORENSE
7913;41.978378;12.512918;QUARRATA
7914;41.976709;12.514487;STIA
7915;41.977007;12.514373;STIA
7916;41.931801;12.519057;LIBIA (MB1)
7917;41.981646;12.560387;MARMORALE
7918;41.972551;12.536775;BENE/LIONELLO
7919;41.952232;12.559752;CASAL BOCCONE/OJETTI
7920;41.982936;12.541041;PADOVANI/CAPODAGLIO
7921;41.984775;12.540396;PADOVANI/PALMER
7922;41.9839;12.538808;PADOVANI/ZOPPELLI
7923;41.982624;12.54084;PADOVANI/CAPODAGLIO
7924;41.945845;12.555701;D'OVIDIO/CESAREO
7925;41.94685;12.556864;D'OVIDIO/CORAZZINI
7926;41.977988;12.53078;PORTA DI ROMA
7927;41.977814;12.529959;PORTA DI ROMA
7928;41.91124;12.661766;CAPETTI
7929;41.866722;12.53634;ARCO DI TRAVERTINO (MA)
7930;41.866775;12.536411;ARCO DI TRAVERTINO (MA)
7931;41.866883;12.53653;ARCO DI TRAVERTINO (MA)
7932;41.866932;12.536582;ARCO DI TRAVERTINO (MA)
7933;41.866983;12.536631;ARCO DI TRAVERTINO (MA)
7934;41.827147;12.51719;VIGNA MURATA/ARDEATINA
7935;41.902291;12.519507;VERANO
7936;41.872304;12.548358;ANGELI/CICERI
7937;41.925008;12.516529;S.AGNESE/ANNIBALIANO (MB1)
7938;41.924742;12.516568;S.AGNESE/ANNIBALIANO (MB1)
7939;41.926901;12.521134;MAKALLE'
7940;41.956654;12.51907;MARLIANA
7941;41.944109;12.600424;RATTO DELLE SABINE/ERETUM
7942;41.829325;12.617671;CASAL MORENA/S. BASILE
7943;41.979908;12.518933;MONTEGRIMANO/TALAMELLO
7944;41.932931;12.524162;VAL D'AOSTA/STAZ.NE NOMENTANA
7945;41.875011;12.393208;ALDOBRANDESCHI/BNL
